Order_ID,Order_Date,Ship_Date,Region,City,Category,Sub_Category,Customer_Segment,Payment_Mode,Sales,Quantity,Discount,Profit
ORD-11256,2025-04-12,2025-04-14,North,Chennai,Office Supplies,Printer,Corporate,Net Banking,21586.88,3,0.07,863.03
ORD-11257,2023-03-25,2023-03-31,South,Kolkata,Office Supplies,Desk Organizer,Corporate,Debit Card,32318.36,8,0.18,-800.96
ORD-11258,2024-03-24,2024-03-29,South,Hyderabad,Electronics,Tablet,Home Office,Credit Card,38085.89,1,0.06,3209.18
ORD-11259,2025-03-14,2025-03-18,East,Mumbai,Furniture,Chair,Consumer,Credit Card,23889.51,4,0.16,-654.06
ORD-11260,2023-05-15,2023-05-20,East,Delhi,Office Supplies,Notebook,Corporate,UPI,10367.6,6,0.02,1504.93
ORD-11261,2023-03-11,2023-03-13,North,Bangalore,Electronics,Headphones,Corporate,UPI,42755.9,9,0.18,-3499.11
ORD-11262,2025-10-14,2025-10-18,West,Ahmedabad,Electronics,Tablet,Corporate,Debit Card,19646.96,8,0.04,1367.34
ORD-11263,2023-07-23,2023-07-25,West,Hyderabad,Office Supplies,Desk Organizer,Consumer,Net Banking,4943.1,5,0.25,-595.87
ORD-11264,2025-05-04,2025-05-10,North,Bangalore,Furniture,Sofa,Home Office,Debit Card,12654.76,8,0.09,1837.62
ORD-11265,2025-03-19,2025-03-25,West,Delhi,Office Supplies,Printer,Consumer,Net Banking,8503.88,8,0.21,-952.06
ORD-11266,2025-11-26,2025-11-30,North,Bangalore,Electronics,Smartphone,Home Office,UPI,22466.68,8,0.02,4612.92
ORD-11267,2025-09-20,2025-09-26,North,Pune,Furniture,Table,Home Office,Net Banking,36579.06,4,0.27,-5648.99
ORD-11268,2023-06-12,2023-06-13,West,Ahmedabad,Office Supplies,Notebook,Corporate,Credit Card,18918.07,1,0.03,392.88
ORD-11269,2024-10-13,2024-10-20,South,Bangalore,Office Supplies,Desk Organizer,Corporate,Debit Card,25349.41,8,0.18,1170.61
ORD-11270,2024-11-30,2024-12-03,West,Pune,Electronics,Laptop,Corporate,Net Banking,2955.49,5,0.26,-569.16
ORD-11271,2023-04-03,2023-04-08,West,Kolkata,Furniture,Sofa,Corporate,Debit Card,24625.53,1,0.13,438.57
ORD-11272,2024-03-21,2024-03-28,West,Chennai,Electronics,Smartphone,Consumer,UPI,17906.67,3,0.17,580.8
ORD-11273,2023-08-31,2023-09-01,East,Pune,Electronics,Tablet,Home Office,UPI,40684.43,3,0.13,3649.16
ORD-11274,2023-12-21,2023-12-27,North,Ahmedabad,Electronics,Tablet,Consumer,Debit Card,18481.14,4,0.24,-1288.56
ORD-11275,2024-06-28,2024-07-02,West,Pune,Furniture,Wardrobe,Consumer,Credit Card,17291.4,4,0.24,-362.98
ORD-11276,2025-03-26,2025-03-29,North,Kolkata,Electronics,Smartphone,Corporate,Credit Card,20055.14,1,0.01,1052.92
ORD-11277,2024-06-28,2024-07-01,South,Pune,Office Supplies,Printer,Corporate,Net Banking,19679.59,8,0.22,-1940.48
ORD-11278,2023-01-05,2023-01-10,South,Kolkata,Office Supplies,Pen Set,Consumer,Debit Card,31919.83,7,0.22,-1942.67
ORD-11279,2023-11-15,2023-11-22,North,Kolkata,Office Supplies,Desk Organizer,Corporate,Credit Card,10601.19,7,0.15,-1003.15
ORD-11280,2023-08-04,2023-08-11,South,Bangalore,Office Supplies,Pen Set,Corporate,Credit Card,19333.85,3,0.29,-1874.9
ORD-11281,2023-01-26,2023-01-30,West,Kolkata,Office Supplies,Desk Organizer,Consumer,Debit Card,47878.17,1,0.27,-5505.52
ORD-11282,2023-01-30,2023-02-06,North,Pune,Electronics,Laptop,Home Office,UPI,35510.31,8,0.2,-591.38
ORD-11283,2025-11-16,2025-11-18,North,Chennai,Electronics,Tablet,Corporate,UPI,25793.05,4,0.02,887.72
ORD-11284,2023-09-10,2023-09-11,West,Bangalore,Furniture,Wardrobe,Home Office,Net Banking,18219.08,7,0.12,-771.15
ORD-11285,2023-11-03,2023-11-05,South,Hyderabad,Furniture,Wardrobe,Corporate,Net Banking,37039.33,4,0.22,-1850.1
ORD-11286,2024-05-14,2024-05-19,East,Pune,Furniture,Table,Consumer,UPI,36696.9,2,0.26,-4636.35
ORD-11287,2023-11-25,2023-11-27,West,Hyderabad,Office Supplies,Pen Set,Home Office,Net Banking,15815.93,6,0.15,-1017.23
ORD-11288,2023-08-19,2023-08-23,East,Pune,Furniture,Sofa,Home Office,Net Banking,5853.67,4,0.24,-412.9
ORD-11289,2023-02-15,2023-02-20,East,Chennai,Furniture,Wardrobe,Corporate,Debit Card,19984.96,7,0.17,-64.27
ORD-11290,2023-11-09,2023-11-10,South,Mumbai,Office Supplies,Notebook,Consumer,Debit Card,10746.18,5,0.03,1884.45
ORD-11291,2025-02-22,2025-02-24,North,Delhi,Office Supplies,Printer,Corporate,Debit Card,42453.61,3,0.05,5999.58
ORD-11292,2023-07-01,2023-07-02,South,Kolkata,Electronics,Smartphone,Corporate,UPI,26999.71,3,0.06,873.42
ORD-11293,2023-12-15,2023-12-18,North,Ahmedabad,Office Supplies,Pen Set,Corporate,UPI,2554.12,5,0.25,-151.03
ORD-11294,2024-05-04,2024-05-11,East,Ahmedabad,Electronics,Laptop,Consumer,Net Banking,46465.55,3,0.09,604.81
ORD-11295,2025-06-13,2025-06-18,West,Delhi,Furniture,Table,Home Office,Net Banking,34961.53,6,0.16,-2035.43
ORD-11296,2025-03-26,2025-04-02,South,Chennai,Furniture,Chair,Home Office,Debit Card,3114.92,1,0.04,219.77
ORD-11297,2023-04-26,2023-04-28,East,Delhi,Furniture,Table,Home Office,UPI,26857.31,7,0.18,-2598.42
ORD-11298,2025-08-31,2025-09-05,West,Pune,Electronics,Smartphone,Consumer,Net Banking,19297.0,6,0.27,-1996.52
ORD-11299,2024-04-11,2024-04-15,East,Bangalore,Office Supplies,Pen Set,Consumer,Debit Card,6643.31,1,0.22,-885.17
ORD-11300,2024-10-13,2024-10-16,West,Chennai,Furniture,Wardrobe,Consumer,Net Banking,16755.08,9,0.18,-536.88
ORD-11301,2025-05-05,2025-05-07,East,Mumbai,Electronics,Headphones,Corporate,Net Banking,26668.5,5,0.22,-196.56
ORD-11302,2023-02-28,2023-03-06,East,Hyderabad,Office Supplies,Pen Set,Home Office,Credit Card,13245.21,4,0.03,1420.54
ORD-11303,2025-08-11,2025-08-12,West,Delhi,Furniture,Chair,Consumer,Net Banking,33086.22,6,0.22,-297.0
ORD-11304,2024-09-30,2024-10-04,East,Hyderabad,Electronics,Headphones,Home Office,Credit Card,7273.84,7,0.27,-1036.04
ORD-11305,2025-02-27,2025-03-04,East,Ahmedabad,Office Supplies,Pen Set,Consumer,Debit Card,14750.04,6,0.25,-405.66
ORD-11306,2023-04-27,2023-05-04,East,Hyderabad,Electronics,Smartphone,Corporate,Credit Card,16141.86,7,0.01,806.0
ORD-11307,2025-07-15,2025-07-22,South,Ahmedabad,Office Supplies,Notebook,Consumer,Debit Card,31364.2,6,0.15,-2600.7
ORD-11308,2025-09-23,2025-09-29,South,Kolkata,Furniture,Table,Home Office,Credit Card,48636.84,8,0.05,2736.8
ORD-11309,2024-12-22,2024-12-24,North,Mumbai,Furniture,Table,Home Office,UPI,23149.98,1,0.13,-1505.23
ORD-11310,2024-04-26,2024-05-02,West,Delhi,Electronics,Laptop,Consumer,Debit Card,5754.94,9,0.23,-964.59
ORD-11311,2025-11-27,2025-12-02,North,Pune,Furniture,Sofa,Consumer,Debit Card,29051.99,7,0.01,1468.54
ORD-11312,2025-09-19,2025-09-20,West,Bangalore,Office Supplies,Notebook,Corporate,Net Banking,41791.12,7,0.13,3711.0
ORD-11313,2023-11-07,2023-11-09,South,Delhi,Electronics,Laptop,Corporate,Credit Card,13489.21,1,0.12,719.55
ORD-11314,2025-04-04,2025-04-08,East,Ahmedabad,Electronics,Laptop,Consumer,UPI,43109.55,6,0.2,-3447.05
ORD-11315,2023-11-28,2023-12-04,East,Delhi,Electronics,Smartphone,Home Office,Debit Card,31052.37,5,0.03,5381.97
ORD-11316,2023-03-26,2023-03-30,West,Mumbai,Office Supplies,Notebook,Home Office,UPI,48330.58,4,0.15,-2082.08
ORD-11317,2025-10-29,2025-10-30,East,Hyderabad,Electronics,Headphones,Consumer,Credit Card,26101.87,3,0.21,-2662.16
ORD-11318,2024-07-05,2024-07-08,East,Kolkata,Electronics,Laptop,Consumer,Credit Card,10472.46,6,0.05,200.32
ORD-11319,2024-09-02,2024-09-07,West,Delhi,Office Supplies,Pen Set,Home Office,Credit Card,21247.24,9,0.15,1754.18
ORD-11320,2023-06-15,2023-06-22,East,Delhi,Office Supplies,Pen Set,Consumer,Credit Card,30712.97,6,0.07,1494.34
ORD-11321,2023-08-04,2023-08-08,East,Kolkata,Office Supplies,Printer,Home Office,Credit Card,42676.4,2,0.0,10359.14
ORD-11322,2025-02-25,2025-03-02,North,Delhi,Furniture,Wardrobe,Home Office,Net Banking,19160.82,6,0.21,-3025.3
ORD-11323,2023-02-25,2023-03-02,East,Delhi,Electronics,Tablet,Consumer,Net Banking,20007.46,8,0.1,-859.46
ORD-11324,2023-09-29,2023-10-03,West,Hyderabad,Furniture,Sofa,Home Office,UPI,37435.89,9,0.12,3966.99
ORD-11325,2024-05-25,2024-05-27,North,Mumbai,Furniture,Sofa,Home Office,Credit Card,32609.81,4,0.19,-3709.12
ORD-11326,2023-12-08,2023-12-13,East,Chennai,Office Supplies,Pen Set,Corporate,UPI,15829.74,8,0.27,-1075.16
ORD-11327,2024-05-21,2024-05-26,East,Chennai,Furniture,Table,Corporate,Net Banking,33981.72,4,0.23,-2894.17
ORD-11328,2023-04-14,2023-04-16,West,Kolkata,Furniture,Wardrobe,Home Office,Debit Card,11676.58,5,0.3,-1867.61
ORD-11329,2025-04-08,2025-04-09,East,Kolkata,Electronics,Laptop,Consumer,Net Banking,13000.25,1,0.3,-2706.4
ORD-11330,2025-09-22,2025-09-27,South,Bangalore,Office Supplies,Notebook,Corporate,UPI,6952.48,4,0.25,-266.18
ORD-11331,2023-02-22,2023-02-27,East,Kolkata,Electronics,Headphones,Consumer,Net Banking,16236.28,5,0.09,-528.01
ORD-11332,2025-05-09,2025-05-11,East,Bangalore,Furniture,Table,Home Office,Net Banking,25515.58,5,0.27,-3633.56
ORD-11333,2023-06-12,2023-06-17,North,Mumbai,Office Supplies,Notebook,Consumer,Credit Card,41563.51,5,0.29,-8421.34
ORD-11334,2025-12-17,2025-12-21,East,Hyderabad,Electronics,Tablet,Corporate,Credit Card,22541.06,6,0.08,821.27
ORD-11335,2023-05-01,2023-05-07,East,Hyderabad,Electronics,Headphones,Consumer,Credit Card,35190.02,8,0.28,-1073.17
ORD-11336,2023-12-07,2023-12-10,South,Chennai,Electronics,Laptop,Consumer,UPI,2106.33,6,0.09,83.89
ORD-11337,2023-09-03,2023-09-08,South,Delhi,Office Supplies,Notebook,Corporate,Debit Card,12491.73,6,0.29,-1392.13
ORD-11338,2024-09-14,2024-09-15,West,Pune,Electronics,Laptop,Corporate,Credit Card,36024.97,9,0.12,-799.65
ORD-11339,2023-03-04,2023-03-09,South,Delhi,Furniture,Sofa,Corporate,Credit Card,31629.21,9,0.26,-5499.32
ORD-11340,2023-10-21,2023-10-28,East,Delhi,Office Supplies,Desk Organizer,Consumer,Net Banking,47410.47,9,0.1,4799.76
ORD-11341,2025-12-11,2025-12-12,West,Hyderabad,Electronics,Laptop,Consumer,Net Banking,19990.88,9,0.04,1169.64
ORD-11342,2024-01-26,2024-01-30,South,Chennai,Office Supplies,Desk Organizer,Home Office,UPI,14938.83,4,0.09,819.57
ORD-11343,2024-09-24,2024-09-27,East,Chennai,Office Supplies,Pen Set,Home Office,UPI,8816.99,1,0.12,-515.98
ORD-11344,2023-05-03,2023-05-07,South,Mumbai,Office Supplies,Notebook,Consumer,Debit Card,29373.71,6,0.05,3511.97
ORD-11345,2025-01-14,2025-01-17,West,Mumbai,Electronics,Laptop,Consumer,Net Banking,33404.59,6,0.02,2888.25
ORD-11346,2025-12-29,2026-01-03,West,Pune,Furniture,Wardrobe,Corporate,Debit Card,29472.19,7,0.0,5550.91
ORD-11347,2025-04-05,2025-04-06,North,Bangalore,Furniture,Sofa,Home Office,Credit Card,33236.46,8,0.09,2090.5
ORD-11348,2025-08-01,2025-08-02,West,Delhi,Furniture,Chair,Corporate,UPI,42913.35,1,0.22,-2299.55
ORD-11349,2023-09-17,2023-09-24,North,Hyderabad,Electronics,Headphones,Consumer,Debit Card,39991.33,4,0.28,-6838.95
ORD-11350,2025-01-31,2025-02-05,East,Delhi,Electronics,Headphones,Consumer,UPI,24035.45,3,0.21,-3445.61
ORD-11351,2024-12-16,2024-12-20,South,Chennai,Electronics,Laptop,Home Office,UPI,43216.5,7,0.13,-2496.61
ORD-11352,2023-10-27,2023-11-01,East,Pune,Electronics,Tablet,Corporate,Debit Card,2005.59,4,0.26,-339.35
ORD-11353,2023-06-11,2023-06-15,East,Kolkata,Electronics,Smartphone,Consumer,UPI,41410.0,5,0.02,8055.93
ORD-11354,2025-03-14,2025-03-19,North,Bangalore,Office Supplies,Pen Set,Corporate,Net Banking,15913.41,5,0.09,857.44
ORD-11355,2024-03-26,2024-04-01,South,Chennai,Electronics,Laptop,Corporate,UPI,42963.96,2,0.05,4409.73
ORD-11356,2024-04-17,2024-04-24,North,Ahmedabad,Electronics,Tablet,Consumer,UPI,35911.36,3,0.14,-1598.19
ORD-11357,2024-03-03,2024-03-08,North,Kolkata,Electronics,Tablet,Corporate,Net Banking,8726.16,4,0.11,908.47
ORD-11358,2023-06-21,2023-06-25,North,Kolkata,Electronics,Headphones,Corporate,Debit Card,853.53,9,0.05,152.12
ORD-11359,2024-06-16,2024-06-23,East,Kolkata,Office Supplies,Printer,Consumer,Net Banking,23287.59,6,0.11,1889.16
ORD-11360,2024-06-25,2024-06-27,West,Chennai,Office Supplies,Printer,Home Office,UPI,26316.77,1,0.22,-2990.51
ORD-11361,2025-12-11,2025-12-16,North,Chennai,Office Supplies,Notebook,Consumer,Net Banking,9622.92,5,0.02,379.26
ORD-11362,2023-02-04,2023-02-09,West,Pune,Electronics,Laptop,Home Office,UPI,1462.68,4,0.18,-64.84
ORD-11363,2024-11-14,2024-11-18,South,Bangalore,Electronics,Laptop,Corporate,UPI,1841.78,4,0.17,-179.78
ORD-11364,2024-06-13,2024-06-16,North,Mumbai,Electronics,Laptop,Corporate,Credit Card,30670.54,1,0.3,-6128.75
ORD-11365,2023-02-17,2023-02-23,East,Bangalore,Furniture,Sofa,Home Office,UPI,25727.99,9,0.27,-3932.18
ORD-11366,2024-04-05,2024-04-09,North,Ahmedabad,Electronics,Laptop,Corporate,Net Banking,30945.95,8,0.28,-6804.97
ORD-11367,2024-01-19,2024-01-25,East,Pune,Furniture,Wardrobe,Consumer,Credit Card,27591.58,9,0.29,-5833.88
ORD-11368,2025-03-08,2025-03-14,North,Chennai,Office Supplies,Notebook,Home Office,Net Banking,29201.56,6,0.29,-2198.03
ORD-11369,2024-08-08,2024-08-12,North,Delhi,Office Supplies,Notebook,Corporate,Net Banking,35595.57,3,0.25,-4326.52
ORD-11370,2024-06-25,2024-06-27,South,Bangalore,Furniture,Chair,Corporate,Debit Card,22653.82,9,0.13,500.47
ORD-11371,2025-12-05,2025-12-12,North,Ahmedabad,Furniture,Wardrobe,Home Office,Net Banking,13310.22,4,0.03,2581.33
ORD-11372,2025-12-12,2025-12-19,South,Mumbai,Electronics,Smartphone,Home Office,Debit Card,23875.21,7,0.12,-435.91
ORD-11373,2025-02-27,2025-03-03,North,Hyderabad,Furniture,Sofa,Consumer,Net Banking,17686.01,9,0.0,3751.85
ORD-11374,2023-02-24,2023-03-01,West,Mumbai,Office Supplies,Pen Set,Home Office,Credit Card,47444.29,7,0.17,96.75
ORD-11375,2024-02-15,2024-02-19,North,Mumbai,Furniture,Wardrobe,Consumer,Credit Card,47147.39,9,0.0,4786.7
ORD-11376,2023-12-19,2023-12-22,South,Kolkata,Electronics,Smartphone,Home Office,Credit Card,22772.21,4,0.22,-2900.53
ORD-11377,2024-05-14,2024-05-20,East,Ahmedabad,Office Supplies,Desk Organizer,Home Office,Credit Card,43425.28,6,0.16,-144.84
ORD-11378,2023-01-24,2023-01-27,West,Kolkata,Furniture,Chair,Consumer,UPI,20579.44,4,0.29,-1426.91
ORD-11379,2025-08-02,2025-08-07,East,Bangalore,Office Supplies,Printer,Consumer,UPI,25167.48,8,0.02,2122.45
ORD-11380,2023-03-30,2023-04-04,West,Chennai,Furniture,Chair,Corporate,Debit Card,5635.94,5,0.15,552.64
ORD-11381,2023-01-07,2023-01-10,South,Chennai,Electronics,Headphones,Corporate,UPI,30761.41,1,0.26,-1432.31
ORD-11382,2025-05-02,2025-05-07,North,Mumbai,Office Supplies,Notebook,Consumer,Net Banking,1176.25,1,0.1,42.77
ORD-11383,2024-01-31,2024-02-04,East,Kolkata,Office Supplies,Printer,Corporate,UPI,39198.1,8,0.1,2068.61
ORD-11384,2025-05-06,2025-05-13,North,Kolkata,Electronics,Headphones,Corporate,Credit Card,39933.92,4,0.07,993.42
ORD-11385,2024-11-01,2024-11-03,South,Kolkata,Furniture,Sofa,Corporate,Debit Card,25472.89,7,0.15,-277.56
ORD-11386,2023-12-08,2023-12-15,South,Hyderabad,Electronics,Smartphone,Corporate,Credit Card,48364.94,2,0.2,1185.13
ORD-11387,2023-02-20,2023-02-23,South,Chennai,Electronics,Laptop,Corporate,UPI,12585.3,8,0.17,297.05
ORD-11388,2023-01-28,2023-01-30,South,Chennai,Furniture,Wardrobe,Corporate,Net Banking,18916.16,2,0.04,1182.2
ORD-11389,2023-08-20,2023-08-23,East,Kolkata,Office Supplies,Pen Set,Corporate,Debit Card,29270.17,9,0.07,5073.89
ORD-11390,2024-06-03,2024-06-06,North,Mumbai,Furniture,Sofa,Consumer,UPI,47927.84,5,0.15,1822.44
ORD-11391,2025-03-24,2025-03-29,South,Mumbai,Electronics,Laptop,Corporate,Net Banking,41953.75,9,0.27,-7881.99
ORD-11392,2024-11-26,2024-11-29,East,Hyderabad,Office Supplies,Notebook,Consumer,Net Banking,9064.68,7,0.04,508.2
ORD-11393,2025-03-15,2025-03-17,North,Pune,Electronics,Laptop,Corporate,Credit Card,5767.38,8,0.04,919.66
ORD-11394,2024-05-04,2024-05-09,South,Pune,Furniture,Table,Home Office,Debit Card,2871.74,5,0.21,-455.57
ORD-11395,2024-03-10,2024-03-16,North,Bangalore,Furniture,Sofa,Home Office,Net Banking,38310.9,7,0.12,725.71
ORD-11396,2024-02-07,2024-02-10,East,Pune,Office Supplies,Printer,Home Office,Net Banking,29038.98,1,0.07,3375.97
ORD-11397,2024-09-16,2024-09-18,North,Ahmedabad,Furniture,Table,Corporate,Net Banking,35941.24,7,0.15,-3538.3
ORD-11398,2023-12-16,2023-12-22,East,Chennai,Electronics,Tablet,Corporate,Credit Card,24858.55,3,0.06,3935.72
ORD-11399,2023-09-18,2023-09-19,East,Ahmedabad,Furniture,Sofa,Consumer,UPI,2002.51,2,0.13,-36.18
ORD-11400,2023-10-12,2023-10-13,South,Kolkata,Office Supplies,Pen Set,Home Office,Debit Card,46922.38,6,0.29,-10579.44
ORD-11401,2025-03-04,2025-03-06,East,Mumbai,Office Supplies,Desk Organizer,Home Office,Debit Card,10355.12,1,0.19,-321.42
ORD-11402,2024-10-02,2024-10-07,South,Chennai,Furniture,Table,Corporate,Net Banking,6719.35,7,0.21,-710.72
ORD-11403,2024-04-20,2024-04-22,West,Mumbai,Office Supplies,Pen Set,Consumer,Net Banking,38136.25,9,0.07,2034.03
ORD-11404,2023-12-03,2023-12-04,West,Mumbai,Furniture,Sofa,Home Office,UPI,19850.41,4,0.26,-2507.72
ORD-11405,2024-09-28,2024-10-02,West,Mumbai,Office Supplies,Printer,Consumer,Debit Card,22497.58,5,0.02,2100.84
ORD-11406,2025-02-12,2025-02-18,East,Delhi,Furniture,Table,Home Office,UPI,13706.33,9,0.23,-114.25
ORD-11407,2023-12-19,2023-12-25,East,Ahmedabad,Electronics,Tablet,Home Office,Credit Card,42320.77,6,0.21,-4123.45
ORD-11408,2023-09-29,2023-10-01,North,Bangalore,Furniture,Sofa,Corporate,Credit Card,3514.82,9,0.3,-332.0
ORD-11409,2023-11-27,2023-12-01,South,Kolkata,Office Supplies,Pen Set,Home Office,Net Banking,11679.06,6,0.09,1428.65
ORD-11410,2023-04-16,2023-04-19,North,Bangalore,Electronics,Smartphone,Consumer,Net Banking,15048.88,8,0.27,-747.06
ORD-11411,2025-12-19,2025-12-26,East,Kolkata,Furniture,Sofa,Home Office,Net Banking,3102.43,9,0.2,-87.07
ORD-11412,2023-03-16,2023-03-20,East,Ahmedabad,Electronics,Smartphone,Consumer,Net Banking,45797.37,1,0.12,743.85
ORD-11413,2025-02-20,2025-02-26,East,Delhi,Furniture,Chair,Consumer,Debit Card,28680.25,3,0.14,-666.66
ORD-11414,2023-06-05,2023-06-06,North,Hyderabad,Office Supplies,Pen Set,Consumer,Net Banking,29176.01,7,0.05,3191.16
ORD-11415,2024-06-11,2024-06-13,South,Kolkata,Furniture,Table,Consumer,Debit Card,35865.75,3,0.02,2746.3
ORD-11416,2023-11-15,2023-11-18,South,Mumbai,Electronics,Headphones,Home Office,Debit Card,24854.09,2,0.28,-5097.01
ORD-11417,2025-12-12,2025-12-13,North,Chennai,Office Supplies,Notebook,Consumer,Net Banking,32797.56,2,0.08,2059.59
ORD-11418,2024-12-30,2025-01-06,South,Hyderabad,Electronics,Headphones,Consumer,UPI,7097.57,1,0.14,-406.61
ORD-11419,2023-08-01,2023-08-05,North,Ahmedabad,Electronics,Headphones,Home Office,Net Banking,15554.13,6,0.09,2176.78
ORD-11420,2024-04-10,2024-04-15,East,Kolkata,Office Supplies,Desk Organizer,Home Office,UPI,31606.14,1,0.25,-2671.65
ORD-11421,2023-01-18,2023-01-25,East,Kolkata,Furniture,Sofa,Consumer,UPI,32497.17,6,0.24,-4537.86
ORD-11422,2025-08-20,2025-08-27,North,Delhi,Furniture,Table,Home Office,Debit Card,41275.45,6,0.02,4829.35
ORD-11423,2025-05-05,2025-05-12,North,Bangalore,Office Supplies,Desk Organizer,Corporate,Net Banking,14986.43,2,0.07,9.64
ORD-11424,2024-06-29,2024-07-01,North,Ahmedabad,Furniture,Wardrobe,Consumer,Debit Card,29459.24,2,0.26,-3074.43
ORD-11425,2023-11-03,2023-11-06,East,Pune,Furniture,Table,Consumer,Credit Card,23629.42,5,0.19,793.95
ORD-11426,2023-05-14,2023-05-21,West,Hyderabad,Office Supplies,Desk Organizer,Home Office,Debit Card,41495.2,8,0.19,-3188.96
ORD-11427,2024-11-19,2024-11-24,West,Chennai,Office Supplies,Pen Set,Consumer,Net Banking,31265.18,7,0.04,1938.74
ORD-11428,2025-04-18,2025-04-23,South,Delhi,Furniture,Sofa,Corporate,Net Banking,19560.37,7,0.25,-119.35
ORD-11429,2023-07-13,2023-07-18,South,Ahmedabad,Office Supplies,Desk Organizer,Consumer,UPI,22969.34,3,0.22,-2641.02
ORD-11430,2025-05-08,2025-05-11,East,Kolkata,Furniture,Chair,Consumer,Net Banking,32135.84,3,0.13,411.34
ORD-11431,2023-05-14,2023-05-19,West,Ahmedabad,Office Supplies,Printer,Corporate,UPI,39560.26,4,0.2,1963.77
ORD-11432,2023-10-03,2023-10-08,North,Kolkata,Electronics,Tablet,Corporate,UPI,4210.52,1,0.25,-21.52
ORD-11433,2023-03-26,2023-04-02,North,Delhi,Office Supplies,Printer,Consumer,Debit Card,48792.29,4,0.25,-3451.47
ORD-11434,2025-08-29,2025-09-04,South,Ahmedabad,Office Supplies,Notebook,Consumer,UPI,32543.44,3,0.16,-1919.45
ORD-11435,2023-02-07,2023-02-10,South,Hyderabad,Electronics,Headphones,Corporate,Debit Card,38509.88,6,0.18,-3368.35
ORD-11436,2023-08-05,2023-08-10,North,Delhi,Electronics,Smartphone,Home Office,UPI,5302.4,5,0.26,-621.84
ORD-11437,2025-09-13,2025-09-20,North,Chennai,Furniture,Wardrobe,Home Office,UPI,39321.43,2,0.09,2558.4
ORD-11438,2023-05-07,2023-05-13,East,Hyderabad,Electronics,Headphones,Consumer,Credit Card,3769.74,6,0.27,-89.69
ORD-11439,2025-01-07,2025-01-09,East,Hyderabad,Electronics,Tablet,Home Office,Credit Card,33259.63,5,0.2,-230.67
ORD-11440,2025-08-18,2025-08-25,West,Bangalore,Office Supplies,Pen Set,Corporate,Net Banking,13773.09,8,0.1,1148.5
ORD-11441,2024-11-29,2024-12-05,North,Delhi,Furniture,Chair,Home Office,UPI,5575.2,5,0.04,853.83
ORD-11442,2023-01-29,2023-02-03,West,Delhi,Office Supplies,Printer,Corporate,Credit Card,48653.29,7,0.15,3594.04
ORD-11443,2025-08-02,2025-08-04,East,Kolkata,Furniture,Sofa,Home Office,Net Banking,36972.91,6,0.25,-908.64
ORD-11444,2024-10-01,2024-10-07,West,Pune,Electronics,Smartphone,Corporate,Net Banking,12537.41,5,0.2,-1043.36
ORD-11445,2023-02-17,2023-02-24,North,Delhi,Electronics,Tablet,Consumer,UPI,13085.83,6,0.25,-628.03
ORD-11446,2025-03-30,2025-04-03,North,Hyderabad,Electronics,Smartphone,Corporate,Debit Card,2913.93,2,0.1,172.78
ORD-11447,2025-01-04,2025-01-09,East,Chennai,Office Supplies,Desk Organizer,Corporate,UPI,5021.99,6,0.06,138.84
ORD-11448,2024-10-07,2024-10-14,East,Chennai,Electronics,Headphones,Corporate,UPI,9620.31,6,0.28,-1449.61
ORD-11449,2023-01-28,2023-01-30,East,Mumbai,Office Supplies,Desk Organizer,Consumer,UPI,6681.07,6,0.01,1032.59
ORD-11450,2023-05-26,2023-06-02,South,Hyderabad,Electronics,Smartphone,Home Office,Debit Card,41065.04,1,0.16,-2184.18
ORD-11451,2023-04-28,2023-05-02,North,Mumbai,Furniture,Chair,Home Office,UPI,49741.36,3,0.08,6848.39
ORD-11452,2025-07-31,2025-08-06,North,Delhi,Furniture,Wardrobe,Consumer,Credit Card,35923.23,5,0.27,-2949.89
ORD-11453,2023-05-28,2023-05-29,South,Mumbai,Office Supplies,Notebook,Corporate,UPI,14548.0,2,0.2,315.98
ORD-11454,2023-08-16,2023-08-17,North,Mumbai,Furniture,Wardrobe,Home Office,Credit Card,48155.26,4,0.1,756.72
ORD-11455,2024-07-20,2024-07-25,West,Mumbai,Furniture,Chair,Consumer,Debit Card,30311.69,6,0.23,-5026.94
ORD-11456,2024-07-04,2024-07-08,West,Chennai,Electronics,Laptop,Home Office,Credit Card,33189.22,2,0.02,5957.6
ORD-11457,2025-08-16,2025-08-23,East,Chennai,Electronics,Smartphone,Home Office,Debit Card,42617.21,4,0.19,-3288.67
ORD-11458,2024-07-31,2024-08-01,North,Mumbai,Electronics,Smartphone,Corporate,UPI,47919.57,4,0.29,-9488.86
ORD-11459,2023-10-09,2023-10-14,West,Hyderabad,Furniture,Sofa,Consumer,UPI,39551.89,7,0.05,1861.97
ORD-11460,2024-03-18,2024-03-25,East,Pune,Furniture,Wardrobe,Home Office,Net Banking,24971.36,1,0.0,5849.01
ORD-11461,2025-01-31,2025-02-02,East,Chennai,Electronics,Headphones,Corporate,Debit Card,48816.26,4,0.27,-9308.14
ORD-11462,2025-09-26,2025-10-03,South,Delhi,Electronics,Headphones,Home Office,Net Banking,32473.43,6,0.27,-3416.67
ORD-11463,2024-01-19,2024-01-25,East,Chennai,Electronics,Laptop,Consumer,Credit Card,17863.49,1,0.23,-2109.81
ORD-11464,2024-10-09,2024-10-13,East,Ahmedabad,Office Supplies,Printer,Home Office,Debit Card,22674.6,3,0.05,10.54
